scale,anchor_p,seed_s0,terminal_q,terminal_index,chain_index,node_n,least_factor_for_audit_only,least_factor_over_sqrt_node,least_factor_over_visible_bound,node_offset_from_anchor,node_offset_from_seed,delta_prev,delta_next,prefix_delta_vector,chain_delta_vector,node_mod_30,offset_mod_30,visible_closed_count_before_node,visible_open_count_before_node,closure_reason_vector_before_node,candidate_bound,visible_divisor_bound,required_horizon,zero_horizon,required_horizon_over_sqrt_terminal
1000000000000000000,999999999999995149,999999999999995177,999999999999995231,4,1,999999999999995179,199081,0.000199081000199081,19.9081,30,2,2,42,[2],"[2,42,6,4,6,24,12]",19,0,0,0,[],128,10000,199081,False,0.000199081000199081
1000000000000000000,999999999999995149,999999999999995177,999999999999995231,4,2,999999999999995221,90599,9.0599000090599e-05,9.0599,72,44,42,6,"[2,42]","[2,42,6,4,6,24,12]",1,12,10,1,"[""30:open"",""34:divisor_witness:7"",""40:divisor_witness:13"",""42:divisor_witness:17"",""48:divisor_witness:7"",""52:divisor_witness:61"",""54:divisor_witness:11"",""58:divisor_witness:23"",""60:divisor_witness:151"",""64:divisor_witness:7547"",""70:divisor_witness:1181""]",128,10000,199081,False,0.000199081000199081
1000000000000000000,999999999999995149,999999999999995177,999999999999995231,4,3,999999999999995227,21521,2.1521000021521e-05,2.1521,78,50,6,4,"[2,42,6]","[2,42,6,4,6,24,12]",7,18,10,2,"[""30:open"",""34:divisor_witness:7"",""40:divisor_witness:13"",""42:divisor_witness:17"",""48:divisor_witness:7"",""52:divisor_witness:61"",""54:divisor_witness:11"",""58:divisor_witness:23"",""60:divisor_witness:151"",""64:divisor_witness:7547"",""70:divisor_witness:1181"",""72:open""]",128,10000,199081,False,0.000199081000199081
1000000000000000000,999999999999995131,999999999999995143,999999999999995149,2,1,999999999999995147,1432111,0.001432111001432111,143.2111,16,4,4,2,[4],"[4,2,28,2,42,6,4,6]",17,16,0,0,[],128,10000,1432111,False,0.001432111001432111
1000000000000000000,999999999999995083,999999999999995087,999999999999995131,4,1,999999999999995117,391679,0.000391679000391679,39.1679,34,30,30,2,[30],"[30,2,10,2,12,4,2,28]",17,4,7,0,"[""6:divisor_witness:17"",""10:divisor_witness:11"",""16:divisor_witness:7"",""18:divisor_witness:587"",""24:divisor_witness:281"",""28:divisor_witness:13"",""30:divisor_witness:7""]",128,10000,391679,False,0.000391679000391679
1000000000000000000,999999999999995083,999999999999995087,999999999999995131,4,2,999999999999995119,258623,0.000258623000258623,25.8623,36,32,2,10,"[30,2]","[30,2,10,2,12,4,2,28]",19,6,7,1,"[""6:divisor_witness:17"",""10:divisor_witness:11"",""16:divisor_witness:7"",""18:divisor_witness:587"",""24:divisor_witness:281"",""28:divisor_witness:13"",""30:divisor_witness:7"",""34:open""]",128,10000,391679,False,0.000391679000391679
1000000000000000000,999999999999995083,999999999999995087,999999999999995131,4,3,999999999999995129,21611,2.1611000021611e-05,2.1611,46,42,10,2,"[30,2,10]","[30,2,10,2,12,4,2,28]",29,16,8,2,"[""6:divisor_witness:17"",""10:divisor_witness:11"",""16:divisor_witness:7"",""18:divisor_witness:587"",""24:divisor_witness:281"",""28:divisor_witness:13"",""30:divisor_witness:7"",""34:open"",""36:open"",""40:divisor_witness:17""]",128,10000,391679,False,0.000391679000391679
1000000000000000000,999999999999994849,999999999999994853,999999999999994897,2,1,999999999999994871,67121,6.7121000067121e-05,6.7121,22,18,18,26,[18],"[18,26,46,26]",11,22,3,0,"[""10:divisor_witness:41"",""12:divisor_witness:7"",""18:divisor_witness:97""]",128,10000,67121,False,6.7121000067121e-05
1000000000000000000,999999999999994727,999999999999994739,999999999999994823,6,1,999999999999994769,38239,3.8239000038239e-05,3.8239,42,30,30,2,[30],"[30,2,18,12,10,12,14,4]",29,12,7,0,"[""14:divisor_witness:11"",""20:divisor_witness:13"",""24:divisor_witness:139"",""26:divisor_witness:31"",""30:divisor_witness:103"",""32:divisor_witness:167"",""36:divisor_witness:7""]",128,10000,13267381,False,0.01326738101326738
1000000000000000000,999999999999994727,999999999999994739,999999999999994823,6,2,999999999999994771,34019,3.4019000034019e-05,3.4019,44,32,2,18,"[30,2]","[30,2,18,12,10,12,14,4]",1,14,7,1,"[""14:divisor_witness:11"",""20:divisor_witness:13"",""24:divisor_witness:139"",""26:divisor_witness:31"",""30:divisor_witness:103"",""32:divisor_witness:167"",""36:divisor_witness:7"",""42:open""]",128,10000,13267381,False,0.01326738101326738
1000000000000000000,999999999999994727,999999999999994739,999999999999994823,6,3,999999999999994789,30931,3.0931000030931e-05,3.0931,62,50,18,12,"[30,2,18]","[30,2,18,12,10,12,14,4]",19,2,11,2,"[""14:divisor_witness:11"",""20:divisor_witness:13"",""24:divisor_witness:139"",""26:divisor_witness:31"",""30:divisor_witness:103"",""32:divisor_witness:167"",""36:divisor_witness:7"",""42:open"",""44:open"",""50:divisor_witness:7"",""54:divisor_witness:557"",""56:divisor_witness:17"",""60:divisor_witness:59""]",128,10000,13267381,False,0.01326738101326738
1000000000000000000,999999999999994727,999999999999994739,999999999999994823,6,4,999999999999994801,9994043,0.009994043009994043,999.4043,74,62,12,10,"[30,2,18,12]","[30,2,18,12,10,12,14,4]",1,14,13,3,"[""14:divisor_witness:11"",""20:divisor_witness:13"",""24:divisor_witness:139"",""26:divisor_witness:31"",""30:divisor_witness:103"",""32:divisor_witness:167"",""36:divisor_witness:7"",""42:open"",""44:open"",""50:divisor_witness:7"",""54:divisor_witness:557"",""56:divisor_witness:17"",""60:divisor_witness:59"",""62:open"",""66:divisor_witness:19"",""72:divisor_witness:13""]",128,10000,13267381,False,0.01326738101326738
1000000000000000000,999999999999994727,999999999999994739,999999999999994823,6,5,999999999999994811,13267381,0.01326738101326738,1326.7381,84,72,10,12,"[30,2,18,12,10]","[30,2,18,12,10,12,14,4]",11,24,14,4,"[""14:divisor_witness:11"",""20:divisor_witness:13"",""24:divisor_witness:139"",""26:divisor_witness:31"",""30:divisor_witness:103"",""32:divisor_witness:167"",""36:divisor_witness:7"",""42:open"",""44:open"",""50:divisor_witness:7"",""54:divisor_witness:557"",""56:divisor_witness:17"",""60:divisor_witness:59"",""62:open"",""66:divisor_witness:19"",""72:divisor_witness:13"",""74:open"",""80:divisor_witness:11""]",128,10000,13267381,False,0.01326738101326738
1000000000000000000,999999999999994657,999999999999994661,999999999999994727,3,1,999999999999994663,20717,2.0717000020717e-05,2.0717,6,2,2,4,[2],"[2,4,60,12,30,2]",13,6,0,0,[],128,10000,181514959,False,0.18151495918151495
1000000000000000000,999999999999994657,999999999999994661,999999999999994727,3,2,999999999999994667,181514959,0.18151495918151495,18151.4959,10,6,4,60,"[2,4]","[2,4,60,12,30,2]",17,10,0,1,"[""6:open""]",128,10000,181514959,False,0.18151495918151495
1000000000000000000,999999999999994573,999999999999994577,999999999999994619,3,1,999999999999994589,319489,0.000319489000319489,31.9489,16,12,12,18,[12],"[12,18,12,8,6,24,4,2]",29,16,2,0,"[""6:divisor_witness:17"",""10:divisor_witness:163""]",128,10000,319489,False,0.000319489000319489
1000000000000000000,999999999999994573,999999999999994577,999999999999994619,3,2,999999999999994607,67061,6.7061000067061e-05,6.7061,34,30,18,12,"[12,18]","[12,18,12,8,6,24,4,2]",17,4,6,1,"[""6:divisor_witness:17"",""10:divisor_witness:163"",""16:open"",""18:divisor_witness:13"",""24:divisor_witness:37"",""28:divisor_witness:29"",""30:divisor_witness:19""]",128,10000,319489,False,0.000319489000319489
1000000000000000000,999999999999994361,999999999999994373,999999999999994481,5,1,999999999999994387,409351,0.000409351000409351,40.9351,26,14,14,4,[14],"[14,4,48,24,18]",7,26,2,0,"[""18:divisor_witness:23"",""20:divisor_witness:31""]",128,10000,409351,False,0.000409351000409351
1000000000000000000,999999999999994361,999999999999994373,999999999999994481,5,2,999999999999994391,145771,0.000145771000145771,14.5771,30,18,4,48,"[14,4]","[14,4,48,24,18]",11,0,2,1,"[""18:divisor_witness:23"",""20:divisor_witness:31"",""26:open""]",128,10000,409351,False,0.000409351000409351
1000000000000000000,999999999999994361,999999999999994373,999999999999994481,5,3,999999999999994439,33751,3.3751000033751e-05,3.3751,78,66,48,24,"[14,4,48]","[14,4,48,24,18]",29,18,14,2,"[""18:divisor_witness:23"",""20:divisor_witness:31"",""26:open"",""30:open"",""32:divisor_witness:53"",""36:divisor_witness:157"",""38:divisor_witness:7"",""42:divisor_witness:269"",""48:divisor_witness:13"",""50:divisor_witness:11"",""56:divisor_witness:1693"",""60:divisor_witness:421"",""62:divisor_witness:223"",""66:divisor_witness:7"",""68:divisor_witness:1381"",""72:divisor_witness:11""]",128,10000,409351,False,0.000409351000409351
1000000000000000000,999999999999994361,999999999999994373,999999999999994481,5,4,999999999999994463,85711,8.5711000085711e-05,8.5711,102,90,24,18,"[14,4,48,24]","[14,4,48,24,18]",23,12,20,3,"[""18:divisor_witness:23"",""20:divisor_witness:31"",""26:open"",""30:open"",""32:divisor_witness:53"",""36:divisor_witness:157"",""38:divisor_witness:7"",""42:divisor_witness:269"",""48:divisor_witness:13"",""50:divisor_witness:11"",""56:divisor_witness:1693"",""60:divisor_witness:421"",""62:divisor_witness:223"",""66:divisor_witness:7"",""68:divisor_witness:1381"",""72:divisor_witness:11"",""78:open"",""80:divisor_witness:7"",""86:divisor_witness:499"",""90:divisor_witness:19"",""92:divisor_witness:71"",""96:divisor_witness:89"",""98:divisor_witness:211""]",128,10000,409351,False,0.000409351000409351
1000000000000000000,999999999999994297,999999999999994313,999999999999994339,2,1,999999999999994321,185239181,0.1852391811852392,18523.9181,24,8,8,18,[8],"[8,18,10,2,10,12,14,4]",1,24,1,0,"[""22:divisor_witness:31""]",128,10000,185239181,False,0.1852391811852392
1000000000000000000,999999999999994117,999999999999994163,999999999999994193,2,1,999999999999994183,1034767,0.001034767001034767,103.4767,66,20,20,10,[20],"[20,10,6,12,8,18]",13,6,4,0,"[""52:divisor_witness:11"",""54:divisor_witness:17"",""60:divisor_witness:283"",""64:divisor_witness:53""]",128,10000,1034767,False,0.001034767001034767
1000000000000000000,999999999999993989,999999999999993997,999999999999994073,6,1,999999999999994013,531871,0.000531871000531871,53.1871,24,16,16,30,[16],"[16,30,8,10,6,6,20,18]",23,24,4,0,"[""12:divisor_witness:17"",""14:divisor_witness:719"",""18:divisor_witness:7"",""20:divisor_witness:31""]",128,10000,14952611,False,0.014952611014952611
1000000000000000000,999999999999993989,999999999999993997,999999999999994073,6,2,999999999999994043,47497,4.7497000047497e-05,4.7497,54,46,30,8,"[16,30]","[16,30,8,10,6,6,20,18]",23,24,11,1,"[""12:divisor_witness:17"",""14:divisor_witness:719"",""18:divisor_witness:7"",""20:divisor_witness:31"",""24:open"",""30:divisor_witness:13"",""32:divisor_witness:7"",""38:divisor_witness:71"",""42:divisor_witness:2789"",""44:divisor_witness:19"",""48:divisor_witness:11"",""50:divisor_witness:41""]",128,10000,14952611,False,0.014952611014952611
1000000000000000000,999999999999993989,999999999999993997,999999999999994073,6,3,999999999999994051,77479,7.7479000077479e-05,7.7479,62,54,8,10,"[16,30,8]","[16,30,8,10,6,6,20,18]",1,2,12,2,"[""12:divisor_witness:17"",""14:divisor_witness:719"",""18:divisor_witness:7"",""20:divisor_witness:31"",""24:open"",""30:divisor_witness:13"",""32:divisor_witness:7"",""38:divisor_witness:71"",""42:divisor_witness:2789"",""44:divisor_witness:19"",""48:divisor_witness:11"",""50:divisor_witness:41"",""54:open"",""60:divisor_witness:7""]",128,10000,14952611,False,0.014952611014952611
1000000000000000000,999999999999993989,999999999999993997,999999999999994073,6,4,999999999999994061,14952611,0.014952611014952611,1495.2611,72,64,10,6,"[16,30,8,10]","[16,30,8,10,6,6,20,18]",11,12,13,3,"[""12:divisor_witness:17"",""14:divisor_witness:719"",""18:divisor_witness:7"",""20:divisor_witness:31"",""24:open"",""30:divisor_witness:13"",""32:divisor_witness:7"",""38:divisor_witness:71"",""42:divisor_witness:2789"",""44:divisor_witness:19"",""48:divisor_witness:11"",""50:divisor_witness:41"",""54:open"",""60:divisor_witness:7"",""62:open"",""68:divisor_witness:23""]",128,10000,14952611,False,0.014952611014952611
1000000000000000000,999999999999993989,999999999999993997,999999999999994073,6,5,999999999999994067,225161,0.000225161000225161,22.5161,78,70,6,6,"[16,30,8,10,6]","[16,30,8,10,6,6,20,18]",17,18,14,4,"[""12:divisor_witness:17"",""14:divisor_witness:719"",""18:divisor_witness:7"",""20:divisor_witness:31"",""24:open"",""30:divisor_witness:13"",""32:divisor_witness:7"",""38:divisor_witness:71"",""42:divisor_witness:2789"",""44:divisor_witness:19"",""48:divisor_witness:11"",""50:divisor_witness:41"",""54:open"",""60:divisor_witness:7"",""62:open"",""68:divisor_witness:23"",""72:open"",""74:divisor_witness:7""]",128,10000,14952611,False,0.014952611014952611
1000000000000000000,999999999999993683,999999999999993719,999999999999993779,2,1,999999999999993749,658475269,0.6584752696584752,65847.5269,66,30,30,30,[30],"[30,30,12,8,10]",29,6,7,0,"[""38:divisor_witness:619"",""44:divisor_witness:7"",""48:divisor_witness:29"",""50:divisor_witness:13"",""54:divisor_witness:61"",""56:divisor_witness:101"",""60:divisor_witness:71""]",128,10000,658475269,False,0.6584752696584752
1000000000000000000,999999999999993647,999999999999993649,999999999999993679,3,1,999999999999993659,238547,0.000238547000238547,23.8547,12,10,10,18,[10],"[10,18,2,4,36,30]",29,12,1,0,"[""6:divisor_witness:19""]",128,10000,358059497,False,0.3580594973580595
1000000000000000000,999999999999993647,999999999999993649,999999999999993679,3,2,999999999999993677,358059497,0.3580594973580595,35805.9497,30,28,18,2,"[10,18]","[10,18,2,4,36,30]",17,0,5,1,"[""6:divisor_witness:19"",""12:open"",""14:divisor_witness:17"",""20:divisor_witness:557"",""24:divisor_witness:7"",""26:divisor_witness:29""]",128,10000,358059497,False,0.3580594973580595
1000000000000000000,999999999999993571,999999999999993613,999999999999993647,4,1,999999999999993617,2380877,0.002380877002380877,238.0877,46,4,4,6,[4],"[4,6,8,16,2,10,18,2]",17,16,0,0,[],128,10000,3192713,False,0.003192713003192713
1000000000000000000,999999999999993571,999999999999993613,999999999999993647,4,2,999999999999993623,25999,2.5999000025999e-05,2.5999,52,10,6,8,"[4,6]","[4,6,8,16,2,10,18,2]",23,22,1,1,"[""46:open"",""48:divisor_witness:11""]",128,10000,3192713,False,0.003192713003192713
1000000000000000000,999999999999993571,999999999999993613,999999999999993647,4,3,999999999999993631,3192713,0.003192713003192713,319.2713,60,18,8,16,"[4,6,8]","[4,6,8,16,2,10,18,2]",1,0,2,2,"[""46:open"",""48:divisor_witness:11"",""52:open"",""58:divisor_witness:7""]",128,10000,3192713,False,0.003192713003192713
1000000000000000000,999999999999993269,999999999999993271,999999999999993281,2,1,999999999999993277,1060991,0.001060991001060991,106.0991,8,6,6,4,[6],"[6,4,2,58,18,20]",7,8,0,0,[],128,10000,1060991,False,0.001060991001060991
1000000000000000000,999999999999993173,999999999999993233,999999999999993269,4,1,999999999999993247,405530591,0.4055305914055306,40553.0591,74,14,14,12,[14],"[14,12,4,6,2,6,4,2]",7,14,2,0,"[""66:divisor_witness:13"",""68:divisor_witness:149""]",128,10000,405530591,False,0.4055305914055306
1000000000000000000,999999999999993173,999999999999993233,999999999999993269,4,2,999999999999993259,198150893,0.1981508931981509,19815.0893,86,26,12,4,"[14,12]","[14,12,4,6,2,6,4,2]",19,26,5,1,"[""66:divisor_witness:13"",""68:divisor_witness:149"",""74:open"",""78:divisor_witness:7"",""80:divisor_witness:17"",""84:divisor_witness:73""]",128,10000,405530591,False,0.4055305914055306
1000000000000000000,999999999999993173,999999999999993233,999999999999993269,4,3,999999999999993263,45631,4.5631000045631e-05,4.5631,90,30,4,6,"[14,12,4]","[14,12,4,6,2,6,4,2]",23,0,5,2,"[""66:divisor_witness:13"",""68:divisor_witness:149"",""74:open"",""78:divisor_witness:7"",""80:divisor_witness:17"",""84:divisor_witness:73"",""86:open""]",128,10000,405530591,False,0.4055305914055306
1000000000000000000,999999999999993019,999999999999993023,999999999999993077,6,1,999999999999993029,1751327,0.001751327001751327,175.1327,10,6,6,8,[6],"[6,8,16,8,10,6,26,16]",29,10,0,0,[],128,10000,1751327,False,0.001751327001751327
1000000000000000000,999999999999993019,999999999999993023,999999999999993077,6,2,999999999999993037,12377,1.2377000012377e-05,1.2377,18,14,8,16,"[6,8]","[6,8,16,8,10,6,26,16]",7,18,1,1,"[""10:open"",""12:divisor_witness:13""]",128,10000,1751327,False,0.001751327001751327
1000000000000000000,999999999999993019,999999999999993023,999999999999993077,6,3,999999999999993053,98563,9.8563000098563e-05,9.8563,34,30,16,8,"[6,8,16]","[6,8,16,8,10,6,26,16]",23,4,5,2,"[""10:open"",""12:divisor_witness:13"",""18:open"",""22:divisor_witness:7"",""24:divisor_witness:37"",""28:divisor_witness:11"",""30:divisor_witness:17""]",128,10000,1751327,False,0.001751327001751327
1000000000000000000,999999999999993019,999999999999993023,999999999999993077,6,4,999999999999993061,108461,0.000108461000108461,10.8461,42,38,8,10,"[6,8,16,8]","[6,8,16,8,10,6,26,16]",1,12,6,3,"[""10:open"",""12:divisor_witness:13"",""18:open"",""22:divisor_witness:7"",""24:divisor_witness:37"",""28:divisor_witness:11"",""30:divisor_witness:17"",""34:open"",""40:divisor_witness:131""]",128,10000,1751327,False,0.001751327001751327
1000000000000000000,999999999999993019,999999999999993023,999999999999993077,6,5,999999999999993071,23333,2.3333000023333e-05,2.3333,52,48,10,6,"[6,8,16,8,10]","[6,8,16,8,10,6,26,16]",11,22,7,4,"[""10:open"",""12:divisor_witness:13"",""18:open"",""22:divisor_witness:7"",""24:divisor_witness:37"",""28:divisor_witness:11"",""30:divisor_witness:17"",""34:open"",""40:divisor_witness:131"",""42:open"",""48:divisor_witness:1847""]",128,10000,1751327,False,0.001751327001751327
1000000000000000000,999999999999992917,999999999999992921,999999999999992939,2,1,999999999999992923,113023,0.000113023000113023,11.3023,6,2,2,16,[2],"[2,16,50,22,8,4,6,8]",13,6,0,0,[],128,10000,113023,False,0.000113023000113023
1000000000000000000,999999999999992617,999999999999992647,999999999999992681,3,1,999999999999992657,748271,0.000748271000748271,74.8271,40,10,10,2,[10],"[10,2,22,8,10,32]",17,10,2,0,"[""34:divisor_witness:11"",""36:divisor_witness:839""]",128,10000,70831841,False,0.07083184107083185
1000000000000000000,999999999999992617,999999999999992647,999999999999992681,3,2,999999999999992659,70831841,0.07083184107083185,7083.1841,42,12,2,22,"[10,2]","[10,2,22,8,10,32]",19,12,2,1,"[""34:divisor_witness:11"",""36:divisor_witness:839"",""40:open""]",128,10000,70831841,False,0.07083184107083185
1000000000000000000,999999999999992503,999999999999992507,999999999999992543,3,1,999999999999992531,621031,0.000621031000621031,62.1031,28,24,24,2,[24],"[24,2,10,18,6,14,6,16]",11,28,5,0,"[""6:divisor_witness:7"",""10:divisor_witness:19"",""16:divisor_witness:11"",""18:divisor_witness:31"",""24:divisor_witness:73""]",128,10000,621031,False,0.000621031000621031
1000000000000000000,999999999999992503,999999999999992507,999999999999992543,3,2,999999999999992533,377353,0.000377353000377353,37.7353,30,26,2,10,"[24,2]","[24,2,10,18,6,14,6,16]",13,0,5,1,"[""6:divisor_witness:7"",""10:divisor_witness:19"",""16:divisor_witness:11"",""18:divisor_witness:31"",""24:divisor_witness:73"",""28:open""]",128,10000,621031,False,0.000621031000621031
1000000000000000000,999999999999992333,999999999999992357,999999999999992417,4,1,999999999999992363,900794569,0.9007945699007945,90079.4569,30,6,6,30,[6],"[6,30,20,4,2,30]",23,0,1,0,"[""26:divisor_witness:829""]",128,10000,900794569,False,0.9007945699007945
1000000000000000000,999999999999992333,999999999999992357,999999999999992417,4,2,999999999999992393,28463,2.8463000028463e-05,2.8463,60,36,30,20,"[6,30]","[6,30,20,4,2,30]",23,0,8,1,"[""26:divisor_witness:829"",""30:open"",""36:divisor_witness:7"",""38:divisor_witness:4057"",""44:divisor_witness:37"",""48:divisor_witness:13"",""50:divisor_witness:7"",""54:divisor_witness:11"",""56:divisor_witness:349""]",128,10000,900794569,False,0.9007945699007945
1000000000000000000,999999999999992333,999999999999992357,999999999999992417,4,3,999999999999992413,224717,0.000224717000224717,22.4717,80,56,20,4,"[6,30,20]","[6,30,20,4,2,30]",13,20,12,2,"[""26:divisor_witness:829"",""30:open"",""36:divisor_witness:7"",""38:divisor_witness:4057"",""44:divisor_witness:37"",""48:divisor_witness:13"",""50:divisor_witness:7"",""54:divisor_witness:11"",""56:divisor_witness:349"",""60:open"",""66:divisor_witness:19"",""68:divisor_witness:23"",""74:divisor_witness:13"",""78:divisor_witness:7""]",128,10000,900794569,False,0.9007945699007945
1000000000000000000,999999999999992219,999999999999992261,999999999999992293,4,1,999999999999992269,2050229,0.002050229002050229,205.0229,50,8,8,10,[8],"[8,10,12,2,18,22]",19,20,2,0,"[""44:divisor_witness:23"",""48:divisor_witness:17""]",128,10000,46790383,False,0.04679038304679038
1000000000000000000,999999999999992219,999999999999992261,999999999999992293,4,2,999999999999992279,46790383,0.04679038304679038,4679.0383,60,18,10,12,"[8,10]","[8,10,12,2,18,22]",29,0,3,1,"[""44:divisor_witness:23"",""48:divisor_witness:17"",""50:open"",""54:divisor_witness:31""]",128,10000,46790383,False,0.04679038304679038
1000000000000000000,999999999999992219,999999999999992261,999999999999992293,4,3,999999999999992291,111751,0.000111751000111751,11.1751,72,30,12,2,"[8,10,12]","[8,10,12,2,18,22]",11,12,5,2,"[""44:divisor_witness:23"",""48:divisor_witness:17"",""50:open"",""54:divisor_witness:31"",""60:open"",""62:divisor_witness:29"",""68:divisor_witness:3727""]",128,10000,46790383,False,0.04679038304679038
1000000000000000000,999999999999992099,999999999999992111,999999999999992141,2,1,999999999999992129,2762189,0.002762189002762189,276.2189,30,18,18,12,[18],"[18,12,20,16,26,4,12]",29,0,4,0,"[""14:divisor_witness:277"",""18:divisor_witness:7"",""20:divisor_witness:173"",""24:divisor_witness:11""]",128,10000,2762189,False,0.002762189002762189
1000000000000000000,999999999999991847,999999999999991891,999999999999991967,2,1,999999999999991931,35831483,0.03583148303583148,3583.1483,84,40,40,36,[40],"[40,36]",11,24,9,0,"[""50:divisor_witness:71"",""54:divisor_witness:31"",""56:divisor_witness:11"",""60:divisor_witness:7"",""62:divisor_witness:9091"",""66:divisor_witness:13"",""72:divisor_witness:1543"",""74:divisor_witness:7"",""80:divisor_witness:17""]",128,10000,35831483,False,0.03583148303583148
1000000000000000000,999999999999991769,999999999999991789,999999999999991813,2,1,999999999999991811,83617,8.3617000083617e-05,8.3617,42,22,22,2,[22],"[22,2,18,10,2,4,44]",11,12,4,0,"[""24:divisor_witness:11"",""30:divisor_witness:457"",""32:divisor_witness:359"",""38:divisor_witness:991""]",128,10000,83617,False,8.3617000083617e-05
1000000000000000000,999999999999991657,999999999999991699,999999999999991717,2,1,999999999999991703,95483,9.5483000095483e-05,9.5483,46,4,4,14,[4],"[4,14,4,48]",23,16,0,0,[],128,10000,95483,False,9.5483000095483e-05
1000000000000000000,999999999999991511,999999999999991513,999999999999991597,5,1,999999999999991567,29837,2.9837000029837e-05,2.9837,56,54,54,10,[54],"[54,10,6,6,8,36]",7,26,13,0,"[""6:divisor_witness:101"",""8:divisor_witness:17"",""12:divisor_witness:13"",""18:divisor_witness:7"",""20:divisor_witness:53"",""26:divisor_witness:47"",""30:divisor_witness:61"",""32:divisor_witness:7"",""36:divisor_witness:113"",""38:divisor_witness:13"",""42:divisor_witness:17"",""48:divisor_witness:277"",""50:divisor_witness:79""]",128,10000,8351429,False,0.00835142900835143
1000000000000000000,999999999999991511,999999999999991513,999999999999991597,5,2,999999999999991577,8351429,0.00835142900835143,835.1429,66,64,10,6,"[54,10]","[54,10,6,6,8,36]",17,6,15,1,"[""6:divisor_witness:101"",""8:divisor_witness:17"",""12:divisor_witness:13"",""18:divisor_witness:7"",""20:divisor_witness:53"",""26:divisor_witness:47"",""30:divisor_witness:61"",""32:divisor_witness:7"",""36:divisor_witness:113"",""38:divisor_witness:13"",""42:divisor_witness:17"",""48:divisor_witness:277"",""50:divisor_witness:79"",""56:open"",""60:divisor_witness:7"",""62:divisor_witness:11""]",128,10000,8351429,False,0.00835142900835143
1000000000000000000,999999999999991511,999999999999991513,999999999999991597,5,3,999999999999991583,1147981,0.001147981001147981,114.7981,72,70,6,6,"[54,10,6]","[54,10,6,6,8,36]",23,12,16,2,"[""6:divisor_witness:101"",""8:divisor_witness:17"",""12:divisor_witness:13"",""18:divisor_witness:7"",""20:divisor_witness:53"",""26:divisor_witness:47"",""30:divisor_witness:61"",""32:divisor_witness:7"",""36:divisor_witness:113"",""38:divisor_witness:13"",""42:divisor_witness:17"",""48:divisor_witness:277"",""50:divisor_witness:79"",""56:open"",""60:divisor_witness:7"",""62:divisor_witness:11"",""66:open"",""68:divisor_witness:41""]",128,10000,8351429,False,0.00835142900835143
1000000000000000000,999999999999991511,999999999999991513,999999999999991597,5,4,999999999999991589,197909,0.000197909000197909,19.7909,78,76,6,8,"[54,10,6,6]","[54,10,6,6,8,36]",29,18,16,3,"[""6:divisor_witness:101"",""8:divisor_witness:17"",""12:divisor_witness:13"",""18:divisor_witness:7"",""20:divisor_witness:53"",""26:divisor_witness:47"",""30:divisor_witness:61"",""32:divisor_witness:7"",""36:divisor_witness:113"",""38:divisor_witness:13"",""42:divisor_witness:17"",""48:divisor_witness:277"",""50:divisor_witness:79"",""56:open"",""60:divisor_witness:7"",""62:divisor_witness:11"",""66:open"",""68:divisor_witness:41"",""72:open""]",128,10000,8351429,False,0.00835142900835143
1000000000000000000,999999999999991271,999999999999991273,999999999999991391,4,1,999999999999991303,131637619,0.13163761913163763,13163.7619,32,30,30,34,[30],"[30,34,50,4]",13,2,7,0,"[""6:divisor_witness:7"",""8:divisor_witness:179"",""12:divisor_witness:151"",""18:divisor_witness:13"",""20:divisor_witness:7"",""26:divisor_witness:19"",""30:divisor_witness:223""]",128,10000,524914499,False,0.5249144995249145
1000000000000000000,999999999999991271,999999999999991273,999999999999991391,4,2,999999999999991337,524914499,0.5249144995249145,52491.4499,66,64,34,50,"[30,34]","[30,34,50,4]",17,6,15,1,"[""6:divisor_witness:7"",""8:divisor_witness:179"",""12:divisor_witness:151"",""18:divisor_witness:13"",""20:divisor_witness:7"",""26:divisor_witness:19"",""30:divisor_witness:223"",""32:open"",""36:divisor_witness:607"",""38:divisor_witness:11"",""42:divisor_witness:6491"",""48:divisor_witness:7"",""50:divisor_witness:113"",""56:divisor_witness:661"",""60:divisor_witness:11"",""62:divisor_witness:7""]",128,10000,524914499,False,0.5249144995249145
1000000000000000000,999999999999991271,999999999999991273,999999999999991391,4,3,999999999999991387,336221,0.000336221000336221,33.6221,116,114,50,4,"[30,34,50]","[30,34,50,4]",7,26,27,2,"[""6:divisor_witness:7"",""8:divisor_witness:179"",""12:divisor_witness:151"",""18:divisor_witness:13"",""20:divisor_witness:7"",""26:divisor_witness:19"",""30:divisor_witness:223"",""32:open"",""36:divisor_witness:607"",""38:divisor_witness:11"",""42:divisor_witness:6491"",""48:divisor_witness:7"",""50:divisor_witness:113"",""56:divisor_witness:661"",""60:divisor_witness:11"",""62:divisor_witness:7"",""66:open"",""68:divisor_witness:83"",""72:divisor_witness:23"",""78:divisor_witness:17"",""80:divisor_witness:9281"",""86:divisor_witness:5683"",""90:divisor_witness:7"",""92:divisor_witness:1579"",""96:divisor_witness:13"",""98:divisor_witness:521"",""102:divisor_witness:19"",""108:divisor_witness:751"",""110:divisor_witness:613""]",128,10000,524914499,False,0.5249144995249145
