p,square,previous_prime,offset,o_q,fixed_cutoff,dynamic_cutoff
875213,765997795369,765997795319,50,2,44,375
875297,766144838209,766144838117,92,2,44,375
875389,766305901321,766305901247,74,2,44,375
875503,766505503009,766505502911,98,2,44,375
875579,766638585241,766638585191,50,2,44,375
875617,766705130689,766705130627,62,2,44,375
875681,766817213761,766817213677,84,4,60,375
875731,766904784361,766904784311,50,2,44,375
875761,766957329121,766957329071,50,2,44,375
876017,767405784289,767405784203,86,6,60,375
876103,767556466609,767556466559,50,2,44,375
876257,767826330049,767826329969,80,2,44,375
876431,768131297761,768131297669,92,2,44,375
876433,768134803489,768134803409,80,2,44,375
876647,768509962609,768509962547,62,2,44,375
877091,769288622281,769288622209,72,4,60,375
877379,769793909641,769793909539,102,4,60,375
877567,770123839489,770123839403,86,6,60,375
877601,770183515201,770183515133,68,6,60,375
877853,770625889609,770625889531,78,6,60,375
877909,770724212281,770724212207,74,2,44,375
878021,770920876441,770920876309,132,4,60,375
878153,771152691409,771152691311,98,2,44,375
878413,771609398569,771609398519,50,2,44,375
878453,771679673209,771679673137,72,4,60,375
878467,771704270089,771704270027,62,2,44,375
878863,772400172769,772400172683,86,6,60,375
878987,772618146169,772618146071,98,2,44,375
879133,772874831689,772874831563,126,4,60,375
879169,772938130561,772938130499,62,2,44,375
879199,772990881601,772990881521,80,2,44,375
879283,773138594089,773138594009,80,2,44,375
879331,773223007561,773223007511,50,2,44,375
879401,773346118801,773346118751,50,2,44,375
879607,773708474449,773708474381,68,2,44,375
879629,773747177641,773747177591,50,2,44,375
879667,773814030889,773814030839,50,2,44,375
879743,773947746049,773947745999,50,2,44,375
879919,774257446561,774257446511,50,2,44,375
880043,774475681849,774475681787,62,2,44,375
880057,774500323249,774500323153,96,4,60,375
880343,775003797649,775003797599,50,2,44,375
880367,775046054689,775046054617,72,4,60,375
880423,775144658929,775144658857,72,4,60,375
880799,775806878401,775806878339,62,2,44,375
880823,775849157329,775849157263,66,4,60,375
880861,775916101321,775916101253,68,6,60,375
881141,776409461881,776409461831,50,2,44,375
881417,776895927889,776895927839,50,2,44,375
881437,776931184969,776931184907,62,2,44,375
881707,777407233849,777407233769,80,2,44,375
881983,777894012289,777894012227,62,2,44,375
882157,778200972649,778200972557,92,2,44,375
882179,778239788041,778239787973,68,6,60,375
882239,778345653121,778345653047,74,2,44,375
882247,778359769009,778359768941,68,2,44,375
882253,778370356009,778370355881,128,2,44,375
882263,778388001169,778388001071,98,2,44,375
882289,778433879521,778433879441,80,2,44,375
882587,778959812569,778959812503,66,4,60,375
882631,779037482161,779037482089,72,4,60,375
882719,779192832961,779192832877,84,4,60,375
882773,779288169529,779288169461,68,2,44,375
883109,779881505881,779881505789,92,2,44,375
883229,780093466441,780093466343,98,6,60,375
883247,780125263009,780125262929,80,2,44,375
883279,780181791841,780181791761,80,2,44,375
883411,780414994921,780414994871,50,2,44,375
883429,780446798041,780446797951,90,6,60,375
883661,780856762921,780856762853,68,6,60,375
883739,780994620121,780994620053,68,6,60,375
883921,781316334241,781316334143,98,6,60,375
884353,782080228609,782080228493,116,6,60,375
884363,782097915769,782097915719,50,2,44,375
884441,782235882481,782235882431,50,2,44,375
884579,782480007241,782480007157,84,4,60,375
884651,782607391801,782607391697,104,2,44,375
884803,782876348809,782876348747,62,2,44,376
884831,782925898561,782925898459,102,4,60,376
884921,783085176241,783085176131,110,2,44,376
885023,783265710529,783265710457,72,4,60,376
885127,783449806129,783449806067,62,2,44,376
885133,783460427689,783460427611,78,6,60,376
885187,783556024969,783556024907,62,2,44,376
885359,783860558881,783860558809,72,4,60,376
885473,784062433729,784062433643,86,6,60,376
885487,784087227169,784087227103,66,4,60,376
885737,784530033169,784530033047,122,2,44,376
885839,784710733921,784710733837,84,4,60,376
885931,784873736761,784873736693,68,6,60,376
885971,784944612841,784944612773,68,6,60,376
886043,785072197849,785072197799,50,2,44,376
886097,785167893409,785167893359,50,2,44,376
886247,785433745009,785433744947,62,2,44,376
886433,785763463489,785763463411,78,6,60,376
886591,786043601281,786043601209,72,4,60,376
886643,786135809449,786135809383,66,4,60,376
886651,786149995801,786149995733,68,6,60,376
886751,786327336001,786327335929,72,4,60,376
886969,786714006961,786714006851,110,2,44,376
886973,786721102729,786721102667,62,2,44,376
886987,786745938169,786745938119,50,2,44,376
887017,786799158289,786799158239,50,2,44,376
887261,787232082121,787232082059,62,2,44,376
887267,787242729289,787242729239,50,2,44,376
887291,787285318681,787285318613,68,6,60,376
887333,787359852889,787359852823,66,4,60,376
887573,787785830329,787785830219,110,2,44,376
887633,787892342689,787892342617,72,4,60,376
887657,787934949649,787934949551,98,2,44,376
887707,788023717849,788023717739,110,2,44,376
887837,788254538569,788254538503,66,4,60,376
887947,788449874809,788449874711,98,2,44,376
888001,788545776001,788545775951,50,2,44,376
888133,788780225689,788780225573,116,6,60,376
888319,789110645761,789110645699,62,2,44,376
888373,789206587129,789206587021,108,6,60,376
888409,789270551281,789270551231,50,2,44,376
888761,789896115121,789896115007,114,4,60,376
888773,789917445529,789917445419,110,2,44,376
889037,790386787369,790386787301,68,2,44,376
889309,790870497481,790870497401,80,2,44,376
889367,790973660689,790973660627,62,2,44,376
889951,792012782401,792012782311,90,6,60,376
889963,792034141369,792034141307,62,2,44,376
890231,792511233361,792511233257,104,2,44,376
890531,793045461961,793045461779,182,2,44,376
890737,793412403169,793412403083,86,6,60,376
890833,793583433889,793583433827,62,2,44,376
890933,793761610489,793761610417,72,4,60,376
890941,793775865481,793775865391,90,6,60,376
891061,793989705721,793989705601,120,6,60,376
891091,794043170281,794043170201,80,2,44,376
891101,794060992201,794060992099,102,4,60,376
891173,794189315929,794189315867,62,2,44,376
891329,794467386241,794467386133,108,4,60,376
891409,794610005281,794610005209,72,4,60,376
891617,794980874689,794980874587,102,4,60,376
891679,795091439041,795091438949,92,2,44,376
891823,795348263329,795348263113,216,4,60,376
891887,795462420769,795462420719,50,2,44,376
891923,795526637929,795526637863,66,4,60,376
892027,795712168729,795712168679,50,2,44,376
892159,795947681281,795947681203,78,4,60,376
892249,796108278001,796108277893,108,4,60,376
892267,796140399289,796140399239,50,2,44,376
892457,796479496849,796479496753,96,4,60,376
892657,796836519649,796836519581,68,2,44,376
892663,796847231569,796847231501,68,2,44,376
892973,797400778729,797400778637,92,2,44,376
893131,797682983161,797682983063,98,6,60,376
893359,798090302881,798090302819,62,2,44,376
893521,798379777441,798379777373,68,6,60,376
893567,798461983489,798461983427,62,2,44,376
893821,798915980041,798915979973,68,6,60,376
893839,798948157921,798948157841,80,2,44,376
893903,799062573409,799062573359,50,2,44,376
893929,799109057041,799109056957,84,4,60,376
894037,799302157369,799302157301,68,2,44,376
894109,799430903881,799430903741,140,2,44,376
894203,799599005209,799599005129,80,2,44,376
894233,799652658289,799652658239,50,2,44,376
894281,799738506961,799738506887,74,2,44,376
894511,800149929121,800149929041,80,2,44,376
894521,800167819441,800167819379,62,2,44,376
894559,800235804481,800235804413,68,6,60,376
894709,800504194681,800504194619,62,2,44,376
894721,800525667841,800525667769,72,4,60,376
894917,800876436889,800876436817,72,4,60,376
895127,801252346129,801252346043,86,6,60,376
895253,801477934009,801477933959,50,2,44,376
895333,801621180889,801621180823,66,4,60,376
895357,801664157449,801664157383,66,4,60,376
895423,801782348929,801782348863,66,4,60,376
895613,802122645769,802122645683,86,6,60,376
895627,802147723129,802147723079,50,2,44,376
895633,802158470689,802158470639,50,2,44,376
895799,802455848401,802455848303,98,6,60,376
895957,802738945849,802738945777,72,4,60,376
896353,803448700609,803448700519,90,4,60,376
896453,803627981209,803627981129,80,2,44,376
896557,803814454249,803814454199,50,2,44,376
896677,804029642329,804029642249,80,2,44,376
896897,804424228609,804424228537,72,4,60,376
896927,804478043329,804478043279,50,2,44,376
897007,804621558049,804621557983,66,4,60,376
897223,805009111729,805009111651,78,6,60,376
897271,805095247441,805095247343,98,6,60,376
897307,805159852249,805159852187,62,2,44,376
897629,805737821641,805737821557,84,4,60,376
897887,806201064769,806201064689,80,2,44,376
897983,806373468289,806373468239,50,2,44,376
898109,806599775881,806599775831,50,2,44,376
898133,806642885689,806642885591,98,2,44,376
898147,806668033609,806668033541,68,2,44,376
898189,806743479721,806743479671,50,2,44,376
898243,806840487049,806840486999,50,2,44,376
898439,807192636721,807192636647,74,2,44,376
898661,807591592921,807591592817,104,2,44,376
898819,807875594761,807875594689,72,4,60,376
898853,807936715609,807936715511,98,2,44,376
899321,808778261041,808778260973,68,6,60,376
899467,809040884089,809040883991,98,2,44,376
899681,809425901761,809425901689,72,4,60,376
899893,809807411449,809807411363,86,6,60,376
900037,810066601369,810066601307,62,2,44,376
900103,810185410609,810185410547,62,2,44,376
900253,810455464009,810455463959,50,2,44,376
900409,810736367281,810736367171,110,2,44,376
900511,810920061121,810920061043,78,4,60,376
900539,810970490521,810970490471,50,2,44,376
900593,811067751649,811067751497,152,2,44,376
900863,811554144769,811554144677,92,2,44,376
900869,811564955161,811564955087,74,2,44,376
901063,811914529969,811914529919,50,2,44,377
901211,812181266521,812181266441,80,2,44,377
901213,812184871369,812184871301,68,2,44,377
901273,812293020529,812293020439,90,4,60,377
901279,812303835841,812303835727,114,4,60,377
901333,812401176889,812401176817,72,4,60,377
901399,812520157201,812520157123,78,4,60,377
901457,812624722849,812624722751,98,2,44,377
901687,813039445969,813039445919,50,2,44,377
901891,813407375881,813407375797,84,4,60,377
901919,813457882561,813457882411,150,6,60,377
902053,813699614809,813699614711,98,2,44,377
902351,814237327201,814237327151,50,2,44,377
902357,814248155449,814248155377,72,4,60,377
902477,814464735529,814464735463,66,4,60,377
902501,814508055001,814508054951,50,2,44,377
902507,814518885049,814518884999,50,2,44,377
902569,814630799761,814630799639,122,2,44,377
902653,814782438409,814782438347,62,2,44,377
902677,814825766329,814825766201,128,2,44,377
902933,815288002489,815288002427,62,2,44,377
902971,815356626841,815356626769,72,4,60,377
903037,815475823369,815475823303,66,4,60,377
903073,815540843329,815540843267,62,2,44,377
903163,815703404569,815703404479,90,4,60,377
903527,816361039729,816361039657,72,4,60,377
903547,816397181209,816397181113,96,4,60,377
903569,816436937761,816436937669,92,2,44,377
903607,816505610449,816505610377,72,4,60,377
903673,816624890929,816624890867,62,2,44,377
903781,816820095961,816820095811,150,6,60,377
903949,817123794601,817123794517,84,4,60,377
904027,817264816729,817264816639,90,4,60,377
904303,817763915809,817763915663,146,6,60,377
904361,817868818321,817868818219,102,4,60,377
904637,818368101769,818368101703,66,4,60,377
904643,818378957449,818378957399,50,2,44,377
904823,818704661329,818704661279,50,2,44,377
904879,818806004641,818806004561,80,2,44,377
904997,819019570009,819019569889,120,4,60,377
905053,819120932809,819120932737,72,4,60,377
905213,819410575369,819410575303,66,4,60,377
905497,819924817009,819924816959,50,2,44,377
905551,820022613601,820022613539,62,2,44,377
905581,820076947561,820076947453,108,4,60,377
905599,820109548801,820109548733,68,6,60,377
905651,820203733801,820203733717,84,4,60,377
905917,820685610889,820685610803,86,6,60,377
905951,820747214401,820747214303,98,6,60,377
906007,820848684049,820848683971,78,6,60,377
906089,820997275921,820997275871,50,2,44,377
906187,821174878969,821174878919,50,2,44,377
906197,821193002809,821193002743,66,4,60,377
906203,821203877209,821203877159,50,2,44,377
906211,821218376521,821218376453,68,6,60,377
906329,821432256241,821432256163,78,4,60,377
906473,821693299729,821693299657,72,4,60,377
906557,821845594249,821845594183,66,4,60,377
906869,822411383161,822411383093,68,6,60,377
907133,822890279689,822890279591,98,2,44,377
907141,822904793881,822904793819,62,2,44,377
907223,823053571729,823053571633,96,4,60,377
907321,823231397041,823231396937,104,2,44,377
907427,823423760329,823423760279,50,2,44,377
907447,823460057809,823460057731,78,6,60,377
907457,823478206849,823478206781,68,2,44,377
907513,823579845169,823579845061,108,6,60,377
907667,823859382889,823859382839,50,2,44,377
908003,824469448009,824469447931,78,6,60,377
908053,824560250809,824560250743,66,4,60,377
908113,824669220769,824669220679,90,4,60,377
908129,824698280641,824698280579,62,2,44,377
908233,824887182289,824887182181,108,6,60,377
908527,825421309729,825421309607,122,2,44,377
908539,825443114521,825443114443,78,4,60,377
908543,825450382849,825450382781,68,2,44,377
908591,825537605281,825537605231,50,2,44,377
908653,825650274409,825650274359,50,2,44,377
908741,825810205081,825810204931,150,6,60,377
908819,825951974761,825951974711,50,2,44,377
908821,825955610041,825955609889,152,2,44,377
908927,826148291329,826148291279,50,2,44,377
908959,826206463681,826206463567,114,4,60,377
909037,826348267369,826348267223,146,6,60,377
909047,826366448209,826366448123,86,6,60,377
909383,826977440689,826977440609,80,2,44,377
909463,827122948369,827122948123,246,4,60,377
909547,827275745209,827275745143,66,4,60,377
909773,827686911529,827686911451,78,6,60,377
909863,827850678769,827850678689,80,2,44,377
909899,827916190201,827916190151,50,2,44,377
910097,828276549409,828276549341,68,2,44,377
910471,828957441841,828957441791,50,2,44,377
910577,829150472929,829150472879,50,2,44,377
910807,829569391249,829569391187,62,2,44,377
911089,830083165921,830083165831,90,6,60,377
911303,830473157809,830473157743,66,4,60,377
911363,830582517769,830582517683,86,6,60,377
911419,830684593561,830684593493,68,6,60,377
911459,830757508681,830757508591,90,6,60,377
911549,830921579401,830921579309,92,2,44,377
911671,831144012241,831144012077,164,2,44,377
911689,831176832721,831176832649,72,4,60,377
911783,831348239089,831348239023,66,4,60,377
911851,831472246201,831472246081,120,6,60,377
912031,831800544961,831800544881,80,2,44,377
912343,832369749649,832369749587,62,2,44,377
912727,833070576529,833070576463,66,4,60,377
912839,833275039921,833275039823,98,6,60,377
912941,833461269481,833461269391,90,6,60,377
912959,833494135681,833494135609,72,4,60,377
913039,833640215521,833640215459,62,2,44,377
913327,834166208929,834166208819,110,2,44,377
913573,834615626329,834615626267,62,2,44,377
913637,834732567769,834732567719,50,2,44,377
913639,834736222321,834736222247,74,2,44,377
913873,835163860129,835163860067,62,2,44,377
914161,835690333921,835690333871,50,2,44,377
914257,835865862049,835865861983,66,4,60,377
