anchor_p,offset,candidate_q,carrier,carrier_offset,carrier_d,post_carrier_lower_d_count,post_carrier_ge_d_count,lock_carrier,lock_carrier_offset,lock_carrier_d,lock_threat,lock_threat_offset,lock_threat_d,survivor_lock_carrier,survivor_lock_carrier_offset,survivor_lock_carrier_d,survivor_lock_threat,survivor_lock_threat_offset,survivor_lock_threat_d,interior_prime_offsets,structural_status,structural_reasons,rule_x_status,rule_x_reasons,survivor_lock_status,survivor_lock_reasons,exact_status,exact_reasons
937,66,1003,961,24,3,0,35,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16 30 34 40 46 54 60,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
937,70,1007,961,24,3,0,39,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16 30 34 40 46 54 60,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
937,72,1009,961,24,3,0,41,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16 30 34 40 46 54 60,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
937,76,1013,961,24,3,0,44,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16 30 34 40 46 54 60 72,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
937,82,1019,961,24,3,0,49,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16 30 34 40 46 54 60 72 76,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
937,84,1021,961,24,3,0,50,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16 30 34 40 46 54 60 72 76 82,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
937,90,1027,961,24,3,0,55,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16 30 34 40 46 54 60 72 76 82 84,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
937,94,1031,961,24,3,0,59,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16 30 34 40 46 54 60 72 76 82 84,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
937,96,1033,961,24,3,0,60,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16 30 34 40 46 54 60 72 76 82 84 94,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
937,100,1037,961,24,3,0,63,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16 30 34 40 46 54 60 72 76 82 84 94 96,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
937,102,1039,961,24,3,0,65,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16 30 34 40 46 54 60 72 76 82 84 94 96,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
937,106,1043,961,24,3,0,68,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16 30 34 40 46 54 60 72 76 82 84 94 96 102,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
937,112,1049,961,24,3,0,74,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16 30 34 40 46 54 60 72 76 82 84 94 96 102,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
937,114,1051,961,24,3,0,75,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16 30 34 40 46 54 60 72 76 82 84 94 96 102 112,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
937,120,1057,961,24,3,0,80,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16 30 34 40 46 54 60 72 76 82 84 94 96 102 112 114,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
937,124,1061,961,24,3,0,84,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16 30 34 40 46 54 60 72 76 82 84 94 96 102 112 114,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
937,126,1063,961,24,3,0,85,938,1,8,939,2,4,939,2,4,961,24,3,4 10 16 30 34 40 46 54 60 72 76 82 84 94 96 102 112 114 124,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
941,2,943,942,1,8,0,0,942,1,8,943,2,4,943,2,4,961,20,3,,SURVIVES,,SURVIVES,,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE
941,6,947,943,2,4,0,3,942,1,8,943,2,4,943,2,4,961,20,3,,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,SURVIVES,
941,8,949,943,2,4,0,4,942,1,8,943,2,4,943,2,4,961,20,3,6,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
941,12,953,943,2,4,0,8,942,1,8,943,2,4,943,2,4,961,20,3,6,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
941,18,959,943,2,4,0,13,942,1,8,943,2,4,943,2,4,961,20,3,6 12,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
941,20,961,943,2,4,0,15,942,1,8,943,2,4,943,2,4,961,20,3,6 12,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
941,26,967,961,20,3,0,5,942,1,8,943,2,4,943,2,4,961,20,3,6 12,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
941,30,971,961,20,3,0,8,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
941,32,973,961,20,3,0,9,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26 30,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
941,36,977,961,20,3,0,13,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26 30,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
941,38,979,961,20,3,0,14,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26 30 36,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
941,42,983,961,20,3,0,18,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26 30 36,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
941,48,989,961,20,3,0,23,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26 30 36 42,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
941,50,991,961,20,3,0,25,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26 30 36 42,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
941,56,997,961,20,3,0,30,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26 30 36 42 50,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
941,60,1001,961,20,3,0,33,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26 30 36 42 50 56,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
941,62,1003,961,20,3,0,35,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26 30 36 42 50 56,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
941,66,1007,961,20,3,0,39,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26 30 36 42 50 56,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
941,68,1009,961,20,3,0,41,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26 30 36 42 50 56,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
941,72,1013,961,20,3,0,44,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26 30 36 42 50 56 68,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
941,78,1019,961,20,3,0,49,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26 30 36 42 50 56 68 72,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
941,80,1021,961,20,3,0,50,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26 30 36 42 50 56 68 72 78,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
941,86,1027,961,20,3,0,55,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26 30 36 42 50 56 68 72 78 80,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
941,90,1031,961,20,3,0,59,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26 30 36 42 50 56 68 72 78 80,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
941,92,1033,961,20,3,0,60,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26 30 36 42 50 56 68 72 78 80 90,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
941,96,1037,961,20,3,0,63,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26 30 36 42 50 56 68 72 78 80 90 92,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
941,98,1039,961,20,3,0,65,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26 30 36 42 50 56 68 72 78 80 90 92,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
941,102,1043,961,20,3,0,68,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26 30 36 42 50 56 68 72 78 80 90 92 98,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
941,108,1049,961,20,3,0,74,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26 30 36 42 50 56 68 72 78 80 90 92 98,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
941,110,1051,961,20,3,0,75,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26 30 36 42 50 56 68 72 78 80 90 92 98 108,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
941,116,1057,961,20,3,0,80,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26 30 36 42 50 56 68 72 78 80 90 92 98 108 110,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
941,120,1061,961,20,3,0,84,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26 30 36 42 50 56 68 72 78 80 90 92 98 108 110,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
941,122,1063,961,20,3,0,85,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26 30 36 42 50 56 68 72 78 80 90 92 98 108 110 120,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
941,126,1067,961,20,3,0,88,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26 30 36 42 50 56 68 72 78 80 90 92 98 108 110 120 122,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
941,128,1069,961,20,3,0,90,942,1,8,943,2,4,943,2,4,961,20,3,6 12 26 30 36 42 50 56 68 72 78 80 90 92 98 108 110 120 122,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
947,2,949,948,1,12,0,0,948,1,12,949,2,4,949,2,4,961,14,3,,SURVIVES,,SURVIVES,,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE
947,6,953,949,2,4,0,3,948,1,12,949,2,4,949,2,4,961,14,3,,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,SURVIVES,
947,12,959,949,2,4,0,8,948,1,12,949,2,4,949,2,4,961,14,3,6,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
947,14,961,949,2,4,0,10,948,1,12,949,2,4,949,2,4,961,14,3,6,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
947,20,967,961,14,3,0,5,948,1,12,949,2,4,949,2,4,961,14,3,6,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
947,24,971,961,14,3,0,8,948,1,12,949,2,4,949,2,4,961,14,3,6 20,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
947,26,973,961,14,3,0,9,948,1,12,949,2,4,949,2,4,961,14,3,6 20 24,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
947,30,977,961,14,3,0,13,948,1,12,949,2,4,949,2,4,961,14,3,6 20 24,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
947,32,979,961,14,3,0,14,948,1,12,949,2,4,949,2,4,961,14,3,6 20 24 30,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
947,36,983,961,14,3,0,18,948,1,12,949,2,4,949,2,4,961,14,3,6 20 24 30,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
947,42,989,961,14,3,0,23,948,1,12,949,2,4,949,2,4,961,14,3,6 20 24 30 36,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
947,44,991,961,14,3,0,25,948,1,12,949,2,4,949,2,4,961,14,3,6 20 24 30 36,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
947,50,997,961,14,3,0,30,948,1,12,949,2,4,949,2,4,961,14,3,6 20 24 30 36 44,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
947,54,1001,961,14,3,0,33,948,1,12,949,2,4,949,2,4,961,14,3,6 20 24 30 36 44 50,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
947,56,1003,961,14,3,0,35,948,1,12,949,2,4,949,2,4,961,14,3,6 20 24 30 36 44 50,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
947,60,1007,961,14,3,0,39,948,1,12,949,2,4,949,2,4,961,14,3,6 20 24 30 36 44 50,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
947,62,1009,961,14,3,0,41,948,1,12,949,2,4,949,2,4,961,14,3,6 20 24 30 36 44 50,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
947,66,1013,961,14,3,0,44,948,1,12,949,2,4,949,2,4,961,14,3,6 20 24 30 36 44 50 62,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
947,72,1019,961,14,3,0,49,948,1,12,949,2,4,949,2,4,961,14,3,6 20 24 30 36 44 50 62 66,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
947,74,1021,961,14,3,0,50,948,1,12,949,2,4,949,2,4,961,14,3,6 20 24 30 36 44 50 62 66 72,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
947,80,1027,961,14,3,0,55,948,1,12,949,2,4,949,2,4,961,14,3,6 20 24 30 36 44 50 62 66 72 74,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
947,84,1031,961,14,3,0,59,948,1,12,949,2,4,949,2,4,961,14,3,6 20 24 30 36 44 50 62 66 72 74,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
947,86,1033,961,14,3,0,60,948,1,12,949,2,4,949,2,4,961,14,3,6 20 24 30 36 44 50 62 66 72 74 84,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
947,90,1037,961,14,3,0,63,948,1,12,949,2,4,949,2,4,961,14,3,6 20 24 30 36 44 50 62 66 72 74 84 86,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
