scale,vector_mode,candidate_domain,anchor_p,seed_q0,true_q_for_audit_only,selected_q,selected_delta_from_true,selected_csr,min_tie_count,candidate_count,vector_length_used,failure_mode
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999999331,999999999999999343,999999999999999359,999999999999999359,0,1,3,8,12,correct
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999999161,999999999999999181,999999999999999283,999999999999999265,-18,9,1,108,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999999161,999999999999999181,999999999999999283,999999999999999283,0,10,1,4,128,correct
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999999161,999999999999999181,999999999999999283,999999999999999265,-18,9,1,128,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999999161,999999999999999181,999999999999999283,999999999999999283,0,10,1,4,128,correct
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999999161,999999999999999181,999999999999999283,999999999999999182,-101,0,4,108,20,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999999161,999999999999999181,999999999999999283,999999999999999223,-60,1,3,4,20,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999999161,999999999999999181,999999999999999283,999999999999999182,-101,0,4,128,20,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999999161,999999999999999181,999999999999999283,999999999999999223,-60,1,3,4,20,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999999121,999999999999999143,999999999999999157,999999999999999227,70,9,1,106,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999999121,999999999999999143,999999999999999157,999999999999999223,66,14,1,6,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999999121,999999999999999143,999999999999999157,999999999999999227,70,9,1,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999999121,999999999999999143,999999999999999157,999999999999999223,66,14,1,6,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999999121,999999999999999143,999999999999999157,999999999999999144,-13,0,3,106,22,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999999121,999999999999999143,999999999999999157,999999999999999223,66,1,2,6,22,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999999121,999999999999999143,999999999999999157,999999999999999144,-13,0,3,128,22,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999999121,999999999999999143,999999999999999157,999999999999999223,66,1,2,6,22,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999999079,999999999999999109,999999999999999121,999999999999999193,72,7,1,98,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999999079,999999999999999109,999999999999999121,999999999999999143,22,13,1,7,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999999079,999999999999999109,999999999999999121,999999999999999193,72,7,1,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999999079,999999999999999109,999999999999999121,999999999999999143,22,13,2,8,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999999079,999999999999999109,999999999999999121,999999999999999110,-11,0,1,98,30,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999999079,999999999999999109,999999999999999121,999999999999999113,-8,2,3,7,30,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999999079,999999999999999109,999999999999999121,999999999999999110,-11,0,1,128,30,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999999079,999999999999999109,999999999999999121,999999999999999113,-8,2,4,8,30,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999999073,999999999999999077,999999999999999079,999999999999999113,34,8,2,124,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999999073,999999999999999077,999999999999999079,999999999999999113,34,8,2,9,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999999073,999999999999999077,999999999999999079,999999999999999113,34,8,2,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999999073,999999999999999077,999999999999999079,999999999999999113,34,8,2,9,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999999073,999999999999999077,999999999999999079,999999999999999078,-1,0,9,124,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999999073,999999999999999077,999999999999999079,999999999999999109,30,1,6,9,4,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999999073,999999999999999077,999999999999999079,999999999999999078,-1,0,9,128,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999999073,999999999999999077,999999999999999079,999999999999999109,30,1,6,9,4,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999999023,999999999999999029,999999999999999073,999999999999999149,76,8,1,122,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999999023,999999999999999029,999999999999999073,999999999999999079,6,12,1,9,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999999023,999999999999999029,999999999999999073,999999999999999149,76,8,1,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999999023,999999999999999029,999999999999999073,999999999999999079,6,12,1,10,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999999023,999999999999999029,999999999999999073,999999999999999030,-43,0,7,122,6,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999999023,999999999999999029,999999999999999073,999999999999999043,-30,1,6,9,6,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999999023,999999999999999029,999999999999999073,999999999999999030,-43,0,7,128,6,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999999023,999999999999999029,999999999999999073,999999999999999043,-30,1,7,10,6,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999998989,999999999999998993,999999999999999023,999999999999999059,36,9,2,124,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999998989,999999999999998993,999999999999999023,999999999999999059,36,9,2,9,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999998989,999999999999998993,999999999999999023,999999999999999059,36,9,2,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999998989,999999999999998993,999999999999999023,999999999999999059,36,9,2,10,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999998989,999999999999998993,999999999999999023,999999999999998994,-29,0,9,124,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999998989,999999999999998993,999999999999999023,999999999999999023,0,1,6,9,4,correct
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999998989,999999999999998993,999999999999999023,999999999999998994,-29,0,9,128,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999998989,999999999999998993,999999999999999023,999999999999999023,0,1,7,10,4,correct
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999998939,999999999999998947,999999999999998989,999999999999999013,24,8,1,120,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999998939,999999999999998947,999999999999998989,999999999999998957,-32,12,1,7,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999998939,999999999999998947,999999999999998989,999999999999999013,24,8,1,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999998939,999999999999998947,999999999999998989,999999999999998957,-32,12,1,8,128,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999998939,999999999999998947,999999999999998989,999999999999998948,-41,0,6,120,8,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999998939,999999999999998947,999999999999998989,999999999999998957,-32,1,5,7,8,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999998939,999999999999998947,999999999999998989,999999999999998948,-41,0,7,128,8,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999998939,999999999999998947,999999999999998989,999999999999998957,-32,1,6,8,8,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999998867,999999999999998873,999999999999998927,999999999999998921,-6,7,1,122,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999998867,999999999999998873,999999999999998927,999999999999998927,0,8,2,8,128,correct
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999998867,999999999999998873,999999999999998927,999999999999998921,-6,7,1,128,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999998867,999999999999998873,999999999999998927,999999999999998927,0,8,2,8,128,correct
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999998867,999999999999998873,999999999999998927,999999999999998874,-53,0,6,122,6,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999998867,999999999999998873,999999999999998927,999999999999998923,-4,1,5,8,6,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999998867,999999999999998873,999999999999998927,999999999999998874,-53,0,6,128,6,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999998867,999999999999998873,999999999999998927,999999999999998923,-4,1,5,8,6,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999998759,999999999999998791,999999999999998867,999999999999998851,-16,7,1,96,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999998759,999999999999998791,999999999999998867,999999999999998819,-48,9,4,4,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999998759,999999999999998791,999999999999998867,999999999999998905,38,5,1,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999998759,999999999999998791,999999999999998867,999999999999998819,-48,9,4,4,128,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999998759,999999999999998791,999999999999998867,999999999999998792,-75,0,2,96,32,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999998759,999999999999998791,999999999999998867,999999999999998857,-10,1,1,4,32,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999998759,999999999999998791,999999999999998867,999999999999998792,-75,0,2,128,32,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999998759,999999999999998791,999999999999998867,999999999999998857,-10,1,1,4,32,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999998653,999999999999998677,999999999999998743,999999999999998725,-18,9,1,104,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999998653,999999999999998677,999999999999998743,999999999999998687,-56,13,2,5,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999998653,999999999999998677,999999999999998743,999999999999998725,-18,9,3,128,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999998653,999999999999998677,999999999999998743,999999999999998791,48,11,1,6,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999998653,999999999999998677,999999999999998743,999999999999998678,-65,0,2,104,24,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999998653,999999999999998677,999999999999998743,999999999999998717,-26,1,1,5,24,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999998653,999999999999998677,999999999999998743,999999999999998678,-65,0,3,128,24,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999998653,999999999999998677,999999999999998743,999999999999998717,-26,1,2,6,24,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999998581,999999999999998609,999999999999998651,999999999999998651,0,7,1,100,128,correct
