scale,rule_id,anchor_p,seed_q0,true_q_for_audit_only,upper_bound,seed_least_factor_for_audit_only,seed_to_true_delta,least_factor_equals_seed_to_true_delta,selected_q,selected_delta_from_true,failure_mode,positions_checked,materialized_witness_count,did_evaluate,failure_reason,pure_pgs_eligible_input
1000000000000000000,materialized_witness_residue_advance_wheel_open,999999999999996337,999999999999996349,999999999999996353,999999999999996465,2064047,4,False,999999999999996353,0,correct,4,2,True,,True
1000000000000000000,audit_q0_plus_least_factor,999999999999996337,999999999999996349,999999999999996353,999999999999996465,2064047,4,False,,,no_selection,1,2,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime,999999999999996337,999999999999996349,999999999999996353,999999999999996465,2064047,4,False,,,no_selection,0,2,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999999996337,999999999999996349,999999999999996353,999999999999996465,2064047,4,False,,,no_selection,0,2,True,,False
1000000000000000000,visible_prime_residue_advance,999999999999996263,999999999999996269,999999999999996329,999999999999996391,179441,60,False,999999999999996287,-42,selected_too_early,18,16,True,,True
1000000000000000000,visible_prime_residue_advance_wheel_open,999999999999996263,999999999999996269,999999999999996329,999999999999996391,179441,60,False,999999999999996287,-42,selected_too_early,18,16,True,,True
1000000000000000000,visible_integer_residue_advance,999999999999996263,999999999999996269,999999999999996329,999999999999996391,179441,60,False,999999999999996287,-42,selected_too_early,18,16,True,,True
1000000000000000000,visible_integer_residue_advance_wheel_open,999999999999996263,999999999999996269,999999999999996329,999999999999996391,179441,60,False,999999999999996287,-42,selected_too_early,18,16,True,,True
1000000000000000000,materialized_witness_residue_advance,999999999999996263,999999999999996269,999999999999996329,999999999999996391,179441,60,False,999999999999996287,-42,selected_too_early,18,16,True,,True
1000000000000000000,materialized_witness_residue_advance_wheel_open,999999999999996263,999999999999996269,999999999999996329,999999999999996391,179441,60,False,999999999999996287,-42,selected_too_early,18,16,True,,True
1000000000000000000,audit_q0_plus_least_factor,999999999999996263,999999999999996269,999999999999996329,999999999999996391,179441,60,False,,,no_selection,1,16,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime,999999999999996263,999999999999996269,999999999999996329,999999999999996391,179441,60,False,,,no_selection,0,16,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999999996263,999999999999996269,999999999999996329,999999999999996391,179441,60,False,,,no_selection,0,16,True,,False
1000000000000000000,visible_prime_residue_advance,999999999999996251,999999999999996257,999999999999996263,999999999999996379,155548577,6,False,999999999999996263,0,correct,6,3,True,,True
1000000000000000000,visible_prime_residue_advance_wheel_open,999999999999996251,999999999999996257,999999999999996263,999999999999996379,155548577,6,False,999999999999996263,0,correct,6,3,True,,True
1000000000000000000,visible_integer_residue_advance,999999999999996251,999999999999996257,999999999999996263,999999999999996379,155548577,6,False,999999999999996263,0,correct,6,3,True,,True
1000000000000000000,visible_integer_residue_advance_wheel_open,999999999999996251,999999999999996257,999999999999996263,999999999999996379,155548577,6,False,999999999999996263,0,correct,6,3,True,,True
1000000000000000000,materialized_witness_residue_advance,999999999999996251,999999999999996257,999999999999996263,999999999999996379,155548577,6,False,999999999999996263,0,correct,6,3,True,,True
1000000000000000000,materialized_witness_residue_advance_wheel_open,999999999999996251,999999999999996257,999999999999996263,999999999999996379,155548577,6,False,999999999999996263,0,correct,6,3,True,,True
1000000000000000000,audit_q0_plus_least_factor,999999999999996251,999999999999996257,999999999999996263,999999999999996379,155548577,6,False,,,no_selection,1,3,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime,999999999999996251,999999999999996257,999999999999996263,999999999999996379,155548577,6,False,,,no_selection,0,3,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999999996251,999999999999996257,999999999999996263,999999999999996379,155548577,6,False,,,no_selection,0,3,True,,False
1000000000000000000,visible_prime_residue_advance,999999999999996209,999999999999996223,999999999999996251,999999999999996337,128549,28,False,999999999999996227,-24,selected_too_early,4,6,True,,True
1000000000000000000,visible_prime_residue_advance_wheel_open,999999999999996209,999999999999996223,999999999999996251,999999999999996337,128549,28,False,999999999999996227,-24,selected_too_early,4,6,True,,True
1000000000000000000,visible_integer_residue_advance,999999999999996209,999999999999996223,999999999999996251,999999999999996337,128549,28,False,999999999999996227,-24,selected_too_early,4,6,True,,True
1000000000000000000,visible_integer_residue_advance_wheel_open,999999999999996209,999999999999996223,999999999999996251,999999999999996337,128549,28,False,999999999999996227,-24,selected_too_early,4,6,True,,True
1000000000000000000,materialized_witness_residue_advance,999999999999996209,999999999999996223,999999999999996251,999999999999996337,128549,28,False,999999999999996227,-24,selected_too_early,4,6,True,,True
1000000000000000000,materialized_witness_residue_advance_wheel_open,999999999999996209,999999999999996223,999999999999996251,999999999999996337,128549,28,False,999999999999996227,-24,selected_too_early,4,6,True,,True
1000000000000000000,audit_q0_plus_least_factor,999999999999996209,999999999999996223,999999999999996251,999999999999996337,128549,28,False,,,no_selection,1,6,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime,999999999999996209,999999999999996223,999999999999996251,999999999999996337,128549,28,False,,,no_selection,0,6,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999999996209,999999999999996223,999999999999996251,999999999999996337,128549,28,False,,,no_selection,0,6,True,,False
1000000000000000000,visible_prime_residue_advance,999999999999996119,999999999999996133,999999999999996209,999999999999996247,7109801,76,False,999999999999996139,-70,selected_too_early,6,16,True,,True
1000000000000000000,visible_prime_residue_advance_wheel_open,999999999999996119,999999999999996133,999999999999996209,999999999999996247,7109801,76,False,999999999999996139,-70,selected_too_early,6,16,True,,True
1000000000000000000,visible_integer_residue_advance,999999999999996119,999999999999996133,999999999999996209,999999999999996247,7109801,76,False,999999999999996139,-70,selected_too_early,6,16,True,,True
1000000000000000000,visible_integer_residue_advance_wheel_open,999999999999996119,999999999999996133,999999999999996209,999999999999996247,7109801,76,False,999999999999996139,-70,selected_too_early,6,16,True,,True
1000000000000000000,materialized_witness_residue_advance,999999999999996119,999999999999996133,999999999999996209,999999999999996247,7109801,76,False,999999999999996139,-70,selected_too_early,6,16,True,,True
1000000000000000000,materialized_witness_residue_advance_wheel_open,999999999999996119,999999999999996133,999999999999996209,999999999999996247,7109801,76,False,999999999999996139,-70,selected_too_early,6,16,True,,True
1000000000000000000,audit_q0_plus_least_factor,999999999999996119,999999999999996133,999999999999996209,999999999999996247,7109801,76,False,,,no_selection,1,16,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime,999999999999996119,999999999999996133,999999999999996209,999999999999996247,7109801,76,False,,,no_selection,0,16,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999999996119,999999999999996133,999999999999996209,999999999999996247,7109801,76,False,,,no_selection,0,16,True,,False
1000000000000000000,visible_prime_residue_advance,999999999999995947,999999999999995957,999999999999995963,999999999999996075,335622691,6,False,999999999999995963,0,correct,6,3,True,,True
1000000000000000000,visible_prime_residue_advance_wheel_open,999999999999995947,999999999999995957,999999999999995963,999999999999996075,335622691,6,False,999999999999995963,0,correct,6,3,True,,True
1000000000000000000,visible_integer_residue_advance,999999999999995947,999999999999995957,999999999999995963,999999999999996075,335622691,6,False,999999999999995963,0,correct,6,3,True,,True
1000000000000000000,visible_integer_residue_advance_wheel_open,999999999999995947,999999999999995957,999999999999995963,999999999999996075,335622691,6,False,999999999999995963,0,correct,6,3,True,,True
1000000000000000000,materialized_witness_residue_advance,999999999999995947,999999999999995957,999999999999995963,999999999999996075,335622691,6,False,999999999999995963,0,correct,6,3,True,,True
1000000000000000000,materialized_witness_residue_advance_wheel_open,999999999999995947,999999999999995957,999999999999995963,999999999999996075,335622691,6,False,999999999999995963,0,correct,6,3,True,,True
1000000000000000000,audit_q0_plus_least_factor,999999999999995947,999999999999995957,999999999999995963,999999999999996075,335622691,6,False,,,no_selection,1,3,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime,999999999999995947,999999999999995957,999999999999995963,999999999999996075,335622691,6,False,,,no_selection,0,3,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999999995947,999999999999995957,999999999999995963,999999999999996075,335622691,6,False,,,no_selection,0,3,True,,False
1000000000000000000,visible_prime_residue_advance,999999999999995809,999999999999995831,999999999999995833,999999999999995937,152423,2,False,999999999999995833,0,correct,2,1,True,,True
1000000000000000000,visible_prime_residue_advance_wheel_open,999999999999995809,999999999999995831,999999999999995833,999999999999995937,152423,2,False,999999999999995833,0,correct,2,1,True,,True
1000000000000000000,visible_integer_residue_advance,999999999999995809,999999999999995831,999999999999995833,999999999999995937,152423,2,False,999999999999995833,0,correct,2,1,True,,True
1000000000000000000,visible_integer_residue_advance_wheel_open,999999999999995809,999999999999995831,999999999999995833,999999999999995937,152423,2,False,999999999999995833,0,correct,2,1,True,,True
1000000000000000000,materialized_witness_residue_advance,999999999999995809,999999999999995831,999999999999995833,999999999999995937,152423,2,False,999999999999995833,0,correct,2,1,True,,True
1000000000000000000,materialized_witness_residue_advance_wheel_open,999999999999995809,999999999999995831,999999999999995833,999999999999995937,152423,2,False,999999999999995833,0,correct,2,1,True,,True
1000000000000000000,audit_q0_plus_least_factor,999999999999995809,999999999999995831,999999999999995833,999999999999995937,152423,2,False,,,no_selection,1,1,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime,999999999999995809,999999999999995831,999999999999995833,999999999999995937,152423,2,False,,,no_selection,0,1,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999999995809,999999999999995831,999999999999995833,999999999999995937,152423,2,False,,,no_selection,0,1,True,,False
1000000000000000000,visible_prime_residue_advance,999999999999995737,999999999999995749,999999999999995783,999999999999995865,135727,34,False,999999999999995773,-10,selected_too_early,24,9,True,,True
1000000000000000000,visible_prime_residue_advance_wheel_open,999999999999995737,999999999999995749,999999999999995783,999999999999995865,135727,34,False,999999999999995773,-10,selected_too_early,24,9,True,,True
1000000000000000000,visible_integer_residue_advance,999999999999995737,999999999999995749,999999999999995783,999999999999995865,135727,34,False,999999999999995773,-10,selected_too_early,24,9,True,,True
1000000000000000000,visible_integer_residue_advance_wheel_open,999999999999995737,999999999999995749,999999999999995783,999999999999995865,135727,34,False,999999999999995773,-10,selected_too_early,24,9,True,,True
1000000000000000000,materialized_witness_residue_advance,999999999999995737,999999999999995749,999999999999995783,999999999999995865,135727,34,False,999999999999995773,-10,selected_too_early,24,9,True,,True
1000000000000000000,materialized_witness_residue_advance_wheel_open,999999999999995737,999999999999995749,999999999999995783,999999999999995865,135727,34,False,999999999999995773,-10,selected_too_early,24,9,True,,True
1000000000000000000,audit_q0_plus_least_factor,999999999999995737,999999999999995749,999999999999995783,999999999999995865,135727,34,False,,,no_selection,1,9,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime,999999999999995737,999999999999995749,999999999999995783,999999999999995865,135727,34,False,,,no_selection,0,9,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999999995737,999999999999995749,999999999999995783,999999999999995865,135727,34,False,,,no_selection,0,9,True,,False
1000000000000000000,visible_prime_residue_advance,999999999999995717,999999999999995719,999999999999995737,999999999999995845,3777623,18,False,999999999999995737,0,correct,18,6,True,,True
1000000000000000000,visible_prime_residue_advance_wheel_open,999999999999995717,999999999999995719,999999999999995737,999999999999995845,3777623,18,False,999999999999995737,0,correct,18,6,True,,True
1000000000000000000,visible_integer_residue_advance,999999999999995717,999999999999995719,999999999999995737,999999999999995845,3777623,18,False,999999999999995737,0,correct,18,6,True,,True
1000000000000000000,visible_integer_residue_advance_wheel_open,999999999999995717,999999999999995719,999999999999995737,999999999999995845,3777623,18,False,999999999999995737,0,correct,18,6,True,,True
1000000000000000000,materialized_witness_residue_advance,999999999999995717,999999999999995719,999999999999995737,999999999999995845,3777623,18,False,999999999999995737,0,correct,18,6,True,,True
1000000000000000000,materialized_witness_residue_advance_wheel_open,999999999999995717,999999999999995719,999999999999995737,999999999999995845,3777623,18,False,999999999999995737,0,correct,18,6,True,,True
1000000000000000000,audit_q0_plus_least_factor,999999999999995717,999999999999995719,999999999999995737,999999999999995845,3777623,18,False,,,no_selection,1,6,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime,999999999999995717,999999999999995719,999999999999995737,999999999999995845,3777623,18,False,,,no_selection,0,6,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999999995717,999999999999995719,999999999999995737,999999999999995845,3777623,18,False,,,no_selection,0,6,True,,False
1000000000000000000,visible_prime_residue_advance,999999999999995671,999999999999995677,999999999999995681,999999999999995799,14627,4,False,999999999999995681,0,correct,4,2,True,,True
1000000000000000000,visible_prime_residue_advance_wheel_open,999999999999995671,999999999999995677,999999999999995681,999999999999995799,14627,4,False,999999999999995681,0,correct,4,2,True,,True
1000000000000000000,visible_integer_residue_advance,999999999999995671,999999999999995677,999999999999995681,999999999999995799,14627,4,False,999999999999995681,0,correct,4,2,True,,True
1000000000000000000,visible_integer_residue_advance_wheel_open,999999999999995671,999999999999995677,999999999999995681,999999999999995799,14627,4,False,999999999999995681,0,correct,4,2,True,,True
1000000000000000000,materialized_witness_residue_advance,999999999999995671,999999999999995677,999999999999995681,999999999999995799,14627,4,False,999999999999995681,0,correct,4,2,True,,True
1000000000000000000,materialized_witness_residue_advance_wheel_open,999999999999995671,999999999999995677,999999999999995681,999999999999995799,14627,4,False,999999999999995681,0,correct,4,2,True,,True
1000000000000000000,audit_q0_plus_least_factor,999999999999995671,999999999999995677,999999999999995681,999999999999995799,14627,4,False,,,no_selection,1,2,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime,999999999999995671,999999999999995677,999999999999995681,999999999999995799,14627,4,False,,,no_selection,0,2,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999999995671,999999999999995677,999999999999995681,999999999999995799,14627,4,False,,,no_selection,0,2,True,,False
1000000000000000000,visible_prime_residue_advance,999999999999995573,999999999999995609,999999999999995671,999999999999995701,52817,62,False,999999999999995611,-60,selected_too_early,2,12,True,,True
1000000000000000000,visible_prime_residue_advance_wheel_open,999999999999995573,999999999999995609,999999999999995671,999999999999995701,52817,62,False,999999999999995611,-60,selected_too_early,2,12,True,,True
1000000000000000000,visible_integer_residue_advance,999999999999995573,999999999999995609,999999999999995671,999999999999995701,52817,62,False,999999999999995611,-60,selected_too_early,2,12,True,,True
1000000000000000000,visible_integer_residue_advance_wheel_open,999999999999995573,999999999999995609,999999999999995671,999999999999995701,52817,62,False,999999999999995611,-60,selected_too_early,2,12,True,,True
1000000000000000000,materialized_witness_residue_advance,999999999999995573,999999999999995609,999999999999995671,999999999999995701,52817,62,False,999999999999995611,-60,selected_too_early,2,12,True,,True
1000000000000000000,materialized_witness_residue_advance_wheel_open,999999999999995573,999999999999995609,999999999999995671,999999999999995701,52817,62,False,999999999999995611,-60,selected_too_early,2,12,True,,True
1000000000000000000,audit_q0_plus_least_factor,999999999999995573,999999999999995609,999999999999995671,999999999999995701,52817,62,False,,,no_selection,1,12,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime,999999999999995573,999999999999995609,999999999999995671,999999999999995701,52817,62,False,,,no_selection,0,12,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999999995573,999999999999995609,999999999999995671,999999999999995701,52817,62,False,,,no_selection,0,12,True,,False
1000000000000000000,visible_prime_residue_advance,999999999999995563,999999999999995569,999999999999995573,999999999999995691,1064669,4,False,999999999999995573,0,correct,4,2,True,,True
1000000000000000000,visible_prime_residue_advance_wheel_open,999999999999995563,999999999999995569,999999999999995573,999999999999995691,1064669,4,False,999999999999995573,0,correct,4,2,True,,True
1000000000000000000,visible_integer_residue_advance,999999999999995563,999999999999995569,999999999999995573,999999999999995691,1064669,4,False,999999999999995573,0,correct,4,2,True,,True
1000000000000000000,visible_integer_residue_advance_wheel_open,999999999999995563,999999999999995569,999999999999995573,999999999999995691,1064669,4,False,999999999999995573,0,correct,4,2,True,,True
1000000000000000000,materialized_witness_residue_advance,999999999999995563,999999999999995569,999999999999995573,999999999999995691,1064669,4,False,999999999999995573,0,correct,4,2,True,,True
1000000000000000000,materialized_witness_residue_advance_wheel_open,999999999999995563,999999999999995569,999999999999995573,999999999999995691,1064669,4,False,999999999999995573,0,correct,4,2,True,,True
1000000000000000000,audit_q0_plus_least_factor,999999999999995563,999999999999995569,999999999999995573,999999999999995691,1064669,4,False,,,no_selection,1,2,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime,999999999999995563,999999999999995569,999999999999995573,999999999999995691,1064669,4,False,,,no_selection,0,2,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999999995563,999999999999995569,999999999999995573,999999999999995691,1064669,4,False,,,no_selection,0,2,True,,False
1000000000000000000,visible_prime_residue_advance,999999999999995539,999999999999995543,999999999999995549,999999999999995667,6513361,6,False,999999999999995549,0,correct,6,3,True,,True
1000000000000000000,visible_prime_residue_advance_wheel_open,999999999999995539,999999999999995543,999999999999995549,999999999999995667,6513361,6,False,999999999999995549,0,correct,6,3,True,,True
1000000000000000000,visible_integer_residue_advance,999999999999995539,999999999999995543,999999999999995549,999999999999995667,6513361,6,False,999999999999995549,0,correct,6,3,True,,True
1000000000000000000,visible_integer_residue_advance_wheel_open,999999999999995539,999999999999995543,999999999999995549,999999999999995667,6513361,6,False,999999999999995549,0,correct,6,3,True,,True
1000000000000000000,materialized_witness_residue_advance,999999999999995539,999999999999995543,999999999999995549,999999999999995667,6513361,6,False,999999999999995549,0,correct,6,3,True,,True
1000000000000000000,materialized_witness_residue_advance_wheel_open,999999999999995539,999999999999995543,999999999999995549,999999999999995667,6513361,6,False,999999999999995549,0,correct,6,3,True,,True
1000000000000000000,audit_q0_plus_least_factor,999999999999995539,999999999999995543,999999999999995549,999999999999995667,6513361,6,False,,,no_selection,1,3,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime,999999999999995539,999999999999995543,999999999999995549,999999999999995667,6513361,6,False,,,no_selection,0,3,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999999995539,999999999999995543,999999999999995549,999999999999995667,6513361,6,False,,,no_selection,0,3,True,,False
1000000000000000000,visible_prime_residue_advance,999999999999995419,999999999999995461,999999999999995513,999999999999995547,35461,52,False,999999999999995503,-10,selected_too_early,42,12,True,,True
1000000000000000000,visible_prime_residue_advance_wheel_open,999999999999995419,999999999999995461,999999999999995513,999999999999995547,35461,52,False,999999999999995503,-10,selected_too_early,42,12,True,,True
1000000000000000000,visible_integer_residue_advance,999999999999995419,999999999999995461,999999999999995513,999999999999995547,35461,52,False,999999999999995503,-10,selected_too_early,42,12,True,,True
1000000000000000000,visible_integer_residue_advance_wheel_open,999999999999995419,999999999999995461,999999999999995513,999999999999995547,35461,52,False,999999999999995503,-10,selected_too_early,42,12,True,,True
1000000000000000000,materialized_witness_residue_advance,999999999999995419,999999999999995461,999999999999995513,999999999999995547,35461,52,False,999999999999995503,-10,selected_too_early,42,12,True,,True
1000000000000000000,materialized_witness_residue_advance_wheel_open,999999999999995419,999999999999995461,999999999999995513,999999999999995547,35461,52,False,999999999999995503,-10,selected_too_early,42,12,True,,True
1000000000000000000,audit_q0_plus_least_factor,999999999999995419,999999999999995461,999999999999995513,999999999999995547,35461,52,False,,,no_selection,1,12,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime,999999999999995419,999999999999995461,999999999999995513,999999999999995547,35461,52,False,,,no_selection,0,12,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999999995419,999999999999995461,999999999999995513,999999999999995547,35461,52,False,,,no_selection,0,12,True,,False
1000000000000000000,visible_prime_residue_advance,999999999999995341,999999999999995387,999999999999995419,999999999999995469,16452899,32,False,999999999999995399,-20,selected_too_early,12,9,True,,True
1000000000000000000,visible_prime_residue_advance_wheel_open,999999999999995341,999999999999995387,999999999999995419,999999999999995469,16452899,32,False,999999999999995399,-20,selected_too_early,12,9,True,,True
1000000000000000000,visible_integer_residue_advance,999999999999995341,999999999999995387,999999999999995419,999999999999995469,16452899,32,False,999999999999995399,-20,selected_too_early,12,9,True,,True
1000000000000000000,visible_integer_residue_advance_wheel_open,999999999999995341,999999999999995387,999999999999995419,999999999999995469,16452899,32,False,999999999999995399,-20,selected_too_early,12,9,True,,True
1000000000000000000,materialized_witness_residue_advance,999999999999995341,999999999999995387,999999999999995419,999999999999995469,16452899,32,False,999999999999995399,-20,selected_too_early,12,9,True,,True
1000000000000000000,materialized_witness_residue_advance_wheel_open,999999999999995341,999999999999995387,999999999999995419,999999999999995469,16452899,32,False,999999999999995399,-20,selected_too_early,12,9,True,,True
1000000000000000000,audit_q0_plus_least_factor,999999999999995341,999999999999995387,999999999999995419,999999999999995469,16452899,32,False,,,no_selection,1,9,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime,999999999999995341,999999999999995387,999999999999995419,999999999999995469,16452899,32,False,,,no_selection,0,9,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999999995341,999999999999995387,999999999999995419,999999999999995469,16452899,32,False,,,no_selection,0,9,True,,False
1000000000000000000,visible_prime_residue_advance,999999999999995261,999999999999995273,999999999999995333,999999999999995389,63031,60,False,999999999999995329,-4,selected_too_early,56,15,True,,True
1000000000000000000,visible_prime_residue_advance_wheel_open,999999999999995261,999999999999995273,999999999999995333,999999999999995389,63031,60,False,999999999999995329,-4,selected_too_early,56,15,True,,True
1000000000000000000,visible_integer_residue_advance,999999999999995261,999999999999995273,999999999999995333,999999999999995389,63031,60,False,999999999999995329,-4,selected_too_early,56,15,True,,True
1000000000000000000,visible_integer_residue_advance_wheel_open,999999999999995261,999999999999995273,999999999999995333,999999999999995389,63031,60,False,999999999999995329,-4,selected_too_early,56,15,True,,True
1000000000000000000,materialized_witness_residue_advance,999999999999995261,999999999999995273,999999999999995333,999999999999995389,63031,60,False,999999999999995329,-4,selected_too_early,56,15,True,,True
1000000000000000000,materialized_witness_residue_advance_wheel_open,999999999999995261,999999999999995273,999999999999995333,999999999999995389,63031,60,False,999999999999995329,-4,selected_too_early,56,15,True,,True
1000000000000000000,audit_q0_plus_least_factor,999999999999995261,999999999999995273,999999999999995333,999999999999995389,63031,60,False,,,no_selection,1,15,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime,999999999999995261,999999999999995273,999999999999995333,999999999999995389,63031,60,False,,,no_selection,0,15,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999999995261,999999999999995273,999999999999995333,999999999999995389,63031,60,False,,,no_selection,0,15,True,,False
1000000000000000000,visible_prime_residue_advance,999999999999995231,999999999999995237,999999999999995261,999999999999995359,29186767,24,False,999999999999995261,0,correct,24,8,True,,True
1000000000000000000,visible_prime_residue_advance_wheel_open,999999999999995231,999999999999995237,999999999999995261,999999999999995359,29186767,24,False,999999999999995261,0,correct,24,8,True,,True
1000000000000000000,visible_integer_residue_advance,999999999999995231,999999999999995237,999999999999995261,999999999999995359,29186767,24,False,999999999999995261,0,correct,24,8,True,,True
1000000000000000000,visible_integer_residue_advance_wheel_open,999999999999995231,999999999999995237,999999999999995261,999999999999995359,29186767,24,False,999999999999995261,0,correct,24,8,True,,True
1000000000000000000,materialized_witness_residue_advance,999999999999995231,999999999999995237,999999999999995261,999999999999995359,29186767,24,False,999999999999995261,0,correct,24,8,True,,True
1000000000000000000,materialized_witness_residue_advance_wheel_open,999999999999995231,999999999999995237,999999999999995261,999999999999995359,29186767,24,False,999999999999995261,0,correct,24,8,True,,True
1000000000000000000,audit_q0_plus_least_factor,999999999999995231,999999999999995237,999999999999995261,999999999999995359,29186767,24,False,,,no_selection,1,8,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime,999999999999995231,999999999999995237,999999999999995261,999999999999995359,29186767,24,False,,,no_selection,0,8,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999999995231,999999999999995237,999999999999995261,999999999999995359,29186767,24,False,,,no_selection,0,8,True,,False
1000000000000000000,visible_prime_residue_advance,999999999999995149,999999999999995177,999999999999995231,999999999999995277,363577,54,False,999999999999995179,-52,selected_too_early,2,12,True,,True
1000000000000000000,visible_prime_residue_advance_wheel_open,999999999999995149,999999999999995177,999999999999995231,999999999999995277,363577,54,False,999999999999995179,-52,selected_too_early,2,12,True,,True
1000000000000000000,visible_integer_residue_advance,999999999999995149,999999999999995177,999999999999995231,999999999999995277,363577,54,False,999999999999995179,-52,selected_too_early,2,12,True,,True
1000000000000000000,visible_integer_residue_advance_wheel_open,999999999999995149,999999999999995177,999999999999995231,999999999999995277,363577,54,False,999999999999995179,-52,selected_too_early,2,12,True,,True
1000000000000000000,materialized_witness_residue_advance,999999999999995149,999999999999995177,999999999999995231,999999999999995277,363577,54,False,999999999999995179,-52,selected_too_early,2,12,True,,True
1000000000000000000,materialized_witness_residue_advance_wheel_open,999999999999995149,999999999999995177,999999999999995231,999999999999995277,363577,54,False,999999999999995179,-52,selected_too_early,2,12,True,,True
1000000000000000000,audit_q0_plus_least_factor,999999999999995149,999999999999995177,999999999999995231,999999999999995277,363577,54,False,,,no_selection,1,12,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime,999999999999995149,999999999999995177,999999999999995231,999999999999995277,363577,54,False,,,no_selection,0,12,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999999995149,999999999999995177,999999999999995231,999999999999995277,363577,54,False,,,no_selection,0,12,True,,False
1000000000000000000,visible_prime_residue_advance,999999999999995131,999999999999995143,999999999999995149,999999999999995259,6158767,6,False,999999999999995147,-2,selected_too_early,4,2,True,,True
1000000000000000000,visible_prime_residue_advance_wheel_open,999999999999995131,999999999999995143,999999999999995149,999999999999995259,6158767,6,False,999999999999995147,-2,selected_too_early,4,2,True,,True
1000000000000000000,visible_integer_residue_advance,999999999999995131,999999999999995143,999999999999995149,999999999999995259,6158767,6,False,999999999999995147,-2,selected_too_early,4,2,True,,True
1000000000000000000,visible_integer_residue_advance_wheel_open,999999999999995131,999999999999995143,999999999999995149,999999999999995259,6158767,6,False,999999999999995147,-2,selected_too_early,4,2,True,,True
1000000000000000000,materialized_witness_residue_advance,999999999999995131,999999999999995143,999999999999995149,999999999999995259,6158767,6,False,999999999999995147,-2,selected_too_early,4,2,True,,True
1000000000000000000,materialized_witness_residue_advance_wheel_open,999999999999995131,999999999999995143,999999999999995149,999999999999995259,6158767,6,False,999999999999995147,-2,selected_too_early,4,2,True,,True
1000000000000000000,audit_q0_plus_least_factor,999999999999995131,999999999999995143,999999999999995149,999999999999995259,6158767,6,False,,,no_selection,1,2,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime,999999999999995131,999999999999995143,999999999999995149,999999999999995259,6158767,6,False,,,no_selection,0,2,True,,False
1000000000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999999999995131,999999999999995143,999999999999995149,999999999999995259,6158767,6,False,,,no_selection,0,2,True,,False
1000000000000000000,visible_prime_residue_advance,999999999999995083,999999999999995087,999999999999995131,999999999999995211,999983,44,False,999999999999995117,-14,selected_too_early,30,9,True,,True
1000000000000000000,visible_prime_residue_advance_wheel_open,999999999999995083,999999999999995087,999999999999995131,999999999999995211,999983,44,False,999999999999995117,-14,selected_too_early,30,9,True,,True
1000000000000000000,visible_integer_residue_advance,999999999999995083,999999999999995087,999999999999995131,999999999999995211,999983,44,False,999999999999995117,-14,selected_too_early,30,9,True,,True
1000000000000000000,visible_integer_residue_advance_wheel_open,999999999999995083,999999999999995087,999999999999995131,999999999999995211,999983,44,False,999999999999995117,-14,selected_too_early,30,9,True,,True
1000000000000000000,materialized_witness_residue_advance,999999999999995083,999999999999995087,999999999999995131,999999999999995211,999983,44,False,999999999999995117,-14,selected_too_early,30,9,True,,True
